id,person_name,gender,age,migration_date,from_city,to_city,reason,distance_km
mig_7132126,Person_149705,Чоловік,18,2025-02-15,Донецьк,Львів,Робота,1027.87
mig_4131890,Person_716430,Жінка,29,2025-03-16,Харків,Полтава,Робота,129.02
mig_6935368,Person_600556,Жінка,59,2025-01-11,Харків,Вінниця,Відновлення після війни,567.04
mig_7536485,Person_845902,Чоловік,34,2025-02-14,Полтава,Харків,Відновлення після війни,129.02
mig_8910525,Person_561519,Чоловік,28,2025-01-16,Запоріжжя,Полтава,Робота,199.31
mig_6961367,Person_348289,Жінка,43,2025-01-15,Одеса,Донецьк,Навчання,562.15
mig_7038392,Person_324371,Жінка,30,2025-04-11,Суми,Вінниця,Бізнес,489.75
mig_2280397,Person_950803,Жінка,18,2025-02-20,Харків,Дніпро,Сімейні обставини,190.64
mig_3733784,Person_593575,Жінка,46,2025-02-22,Одеса,Дніпро,Сімейні обставини,393.29
mig_6634381,Person_322998,Чоловік,46,2025-02-15,Запоріжжя,Суми,Сімейні обставини,342.21
mig_1012272,Person_795314,Жінка,37,2025-04-04,Львів,Харків,Бізнес,875.45
mig_6859226,Person_906544,Жінка,31,2025-04-01,Запоріжжя,Львів,Робота,844.46
mig_2168387,Person_795643,Жінка,50,2025-03-26,Полтава,Київ,Екологічні причини,304.13
mig_2211638,Person_671401,Чоловік,23,2025-01-13,Запоріжжя,Вінниця,Робота,516.29
mig_6401238,Person_88689,Жінка,35,2025-01-19,Харків,Донецьк,Робота,248.19
mig_3438443,Person_8483,Жінка,19,2025-03-18,Запоріжжя,Київ,Робота,444.56
mig_5419920,Person_344296,Жінка,36,2025-01-22,Донецьк,Київ,Робота,594.92
mig_4827088,Person_38142,Чоловік,38,2025-02-16,Вінниця,Харків,Навчання,567.04
mig_7519084,Person_668495,Чоловік,38,2025-02-14,Київ,Дніпро,Покращення житлових умов,395.21
mig_1353070,Person_155584,Чоловік,22,2025-02-08,Київ,Запоріжжя,Навчання,444.56
mig_4731877,Person_510305,Чоловік,26,2025-02-15,Запоріжжя,Київ,Бізнес,444.56
mig_1364850,Person_588854,Жінка,34,2025-03-31,Одеса,Дніпро,Бізнес,393.29
mig_6120458,Person_404531,Чоловік,29,2025-02-03,Полтава,Львів,Покращення житлових умов,758.72
mig_9157046,Person_849460,Жінка,40,2025-01-21,Одеса,Запоріжжя,Сімейні обставини,367.19
mig_7025087,Person_13089,Жінка,18,2025-01-19,Вінниця,Донецьк,Навчання,700.85
mig_5483819,Person_433546,Чоловік,41,2025-02-25,Донецьк,Львів,Робота,1027.87
mig_5856301,Person_344838,Жінка,56,2025-03-15,Одеса,Суми,Навчання,576.11
mig_6434676,Person_980002,Чоловік,43,2025-03-11,Дніпро,Харків,Робота,190.64
mig_6532457,Person_354362,Жінка,26,2025-03-09,Львів,Полтава,Сімейні обставини,758.72
mig_4107895,Person_65586,Чоловік,40,2025-02-03,Донецьк,Запоріжжя,Робота,199.98
mig_2163176,Person_266590,Чоловік,23,2025-01-22,Київ,Дніпро,Особисті причини,395.21
mig_5691017,Person_1258,Чоловік,41,2025-02-10,Запоріжжя,Дніпро,Навчання,69.94
mig_4081446,Person_865921,Жінка,27,2025-03-05,Харків,Донецьк,Сімейні обставини,248.19
mig_5211038,Person_794538,Чоловік,31,2025-02-07,Харків,Київ,Відновлення після війни,410.33
mig_5510272,Person_487132,Чоловік,55,2025-03-05,Запоріжжя,Вінниця,Сімейні обставини,516.29
mig_9826886,Person_704249,Жінка,46,2025-03-09,Одеса,Запоріжжя,Сімейні обставини,367.19
mig_5407282,Person_615788,Чоловік,18,2025-03-22,Дніпро,Вінниця,Робота,490.12
mig_4391152,Person_656424,Чоловік,40,2025-01-23,Вінниця,Одеса,Робота,349.26
mig_4819876,Person_749996,Чоловік,18,2025-03-13,Донецьк,Суми,Покращення житлових умов,388.37
mig_8365867,Person_612654,Чоловік,30,2025-03-18,Запоріжжя,Суми,Робота,342.21
mig_3623405,Person_778120,Жінка,26,2025-01-30,Запоріжжя,Львів,Сімейні обставини,844.46
mig_7923127,Person_153733,Чоловік,48,2025-03-12,Дніпро,Одеса,Сімейні обставини,393.29
mig_2976054,Person_800281,Чоловік,28,2025-03-22,Вінниця,Дніпро,Навчання,490.12
mig_3811198,Person_233257,Жінка,50,2025-03-19,Дніпро,Донецьк,Бізнес,210.74
mig_8408585,Person_486253,Жінка,24,2025-03-26,Харків,Львів,Бізнес,875.45
mig_9862030,Person_361737,Жінка,18,2025-01-16,Харків,Одеса,Робота,565.19
mig_1330798,Person_599760,Жінка,48,2025-04-03,Львів,Вінниця,Покращення житлових умов,328.23
mig_9442140,Person_578828,Чоловік,18,2025-03-25,Дніпро,Харків,Екологічні причини,190.64
mig_9810461,Person_606636,Чоловік,59,2025-02-02,Полтава,Вінниця,Покращення житлових умов,443.09
mig_4824606,Person_514901,Жінка,24,2025-03-14,Київ,Львів,Покращення житлових умов,468.95
mig_1907417,Person_203112,Жінка,68,2025-03-15,Київ,Одеса,Сімейні обставини,441.44
mig_1028363,Person_132461,Чоловік,24,2025-02-22,Одеса,Запоріжжя,Навчання,367.19
mig_3610975,Person_330454,Жінка,39,2025-01-24,Харків,Вінниця,Робота,567.04
mig_7475281,Person_762707,Чоловік,35,2025-03-24,Львів,Суми,Навчання,774.48
mig_1404718,Person_625668,Чоловік,54,2025-03-01,Львів,Дніпро,Навчання,817.27
mig_1653114,Person_227834,Чоловік,18,2025-03-02,Харків,Львів,Покращення житлових умов,875.45
mig_7610249,Person_881669,Чоловік,32,2025-03-27,Одеса,Полтава,Навчання,447.93
mig_4249644,Person_298564,Жінка,50,2025-01-17,Дніпро,Харків,Навчання,190.64
mig_8592882,Person_436851,Жінка,21,2025-03-13,Дніпро,Київ,Сімейні обставини,395.21
mig_9704023,Person_551555,Чоловік,41,2025-03-18,Вінниця,Дніпро,Навчання,490.12
mig_3097654,Person_242137,Чоловік,18,2025-03-18,Львів,Суми,Покращення житлових умов,774.48
mig_4664043,Person_67269,Жінка,18,2025-01-30,Дніпро,Вінниця,Покращення житлових умов,490.12
mig_3770004,Person_324891,Жінка,41,2025-01-12,Полтава,Донецьк,Сімейні обставини,295.97
mig_3498261,Person_660417,Жінка,27,2025-02-17,Вінниця,Полтава,Відновлення після війни,443.09
mig_3304429,Person_940871,Чоловік,56,2025-04-02,Полтава,Донецьк,Покращення житлових умов,295.97
mig_9991548,Person_377003,Жінка,31,2025-03-19,Суми,Харків,Бізнес,143.83
mig_5383135,Person_488246,Жінка,18,2025-03-28,Полтава,Харків,Сімейні обставини,129.02
mig_4311589,Person_879425,Жінка,31,2025-03-20,Київ,Львів,Навчання,468.95
mig_5068795,Person_586632,Чоловік,35,2025-04-01,Львів,Дніпро,Робота,817.27
mig_2914847,Person_486769,Чоловік,53,2025-03-10,Запоріжжя,Дніпро,Сімейні обставини,69.94
mig_5429311,Person_589373,Чоловік,35,2025-03-14,Харків,Одеса,Робота,565.19
mig_5298100,Person_558175,Чоловік,47,2025-02-10,Вінниця,Одеса,Робота,349.26
mig_4544809,Person_809060,Чоловік,32,2025-02-01,Суми,Львів,Робота,774.48
mig_3943879,Person_677114,Жінка,24,2025-04-07,Львів,Одеса,Робота,621.95
mig_3588616,Person_319995,Чоловік,32,2025-03-29,Харків,Полтава,Сімейні обставини,129.02
mig_5061209,Person_708518,Жінка,18,2025-03-22,Харків,Дніпро,Особисті причини,190.64
mig_2613362,Person_259317,Жінка,46,2025-01-29,Харків,Полтава,Сімейні обставини,129.02
mig_2466070,Person_826316,Жінка,38,2025-03-28,Полтава,Дніпро,Робота,130.09
mig_2273771,Person_800779,Жінка,28,2025-03-17,Київ,Запоріжжя,Бізнес,444.56
mig_5657023,Person_329107,Жінка,50,2025-01-25,Суми,Харків,Робота,143.83
mig_4712519,Person_978603,Чоловік,31,2025-01-20,Львів,Запоріжжя,Навчання,844.46
mig_6227096,Person_471801,Жінка,41,2025-03-21,Запоріжжя,Донецьк,Екологічні причини,199.98
mig_4588630,Person_877954,Жінка,35,2025-03-10,Харків,Дніпро,Бізнес,190.64
mig_9541442,Person_186458,Чоловік,26,2025-02-24,Запоріжжя,Полтава,Навчання,199.31
mig_1043972,Person_838046,Чоловік,56,2025-03-14,Дніпро,Вінниця,Навчання,490.12
mig_9792717,Person_330478,Жінка,20,2025-01-28,Одеса,Донецьк,Робота,562.15
mig_6058618,Person_378140,Жінка,29,2025-02-06,Харків,Вінниця,Робота,567.04
mig_7244962,Person_949013,Чоловік,32,2025-02-07,Львів,Суми,Робота,774.48
mig_1294786,Person_54310,Жінка,41,2025-02-23,Дніпро,Полтава,Відновлення після війни,130.09
mig_1805720,Person_46949,Чоловік,44,2025-03-13,Донецьк,Дніпро,Робота,210.74
mig_6331131,Person_97487,Чоловік,35,2025-04-01,Суми,Запоріжжя,Робота,342.21
mig_7876724,Person_841005,Жінка,20,2025-01-24,Одеса,Вінниця,Робота,349.26
mig_6336283,Person_321064,Жінка,34,2025-03-06,Харків,Львів,Робота,875.45
mig_7823146,Person_140310,Жінка,62,2025-03-10,Харків,Київ,Бізнес,410.33
mig_6975985,Person_354462,Жінка,33,2025-02-19,Запоріжжя,Львів,Робота,844.46
mig_3835185,Person_505414,Чоловік,18,2025-02-03,Одеса,Суми,Робота,576.11
mig_2261971,Person_226194,Жінка,42,2025-02-04,Суми,Львів,Навчання,774.48
mig_4376269,Person_123133,Жінка,18,2025-01-14,Дніпро,Вінниця,Навчання,490.12
mig_6711072,Person_900245,Чоловік,43,2025-04-04,Харків,Полтава,Навчання,129.02
mig_6256000,Person_408179,Жінка,18,2025-04-02,Суми,Харків,Навчання,143.83
mig_8463059,Person_948165,Чоловік,45,2025-01-25,Львів,Одеса,Навчання,621.95
mig_9410001,Person_433375,Жінка,44,2025-02-06,Одеса,Київ,Відновлення після війни,441.44
mig_9034073,Person_128167,Чоловік,25,2025-02-25,Запоріжжя,Суми,Робота,342.21
mig_2341859,Person_391935,Жінка,18,2025-01-27,Київ,Харків,Навчання,410.33
mig_4554026,Person_155962,Чоловік,57,2025-04-09,Суми,Львів,Сімейні обставини,774.48
mig_9604583,Person_406911,Чоловік,22,2025-02-18,Одеса,Київ,Навчання,441.44
mig_1587909,Person_798743,Жінка,37,2025-04-08,Дніпро,Одеса,Сімейні обставини,393.29
mig_1665292,Person_453548,Чоловік,69,2025-01-29,Вінниця,Львів,Навчання,328.23
mig_2085534,Person_457389,Жінка,28,2025-03-30,Донецьк,Суми,Бізнес,388.37
mig_1990783,Person_151994,Жінка,37,2025-01-11,Донецьк,Дніпро,Екологічні причини,210.74
mig_9965513,Person_615859,Жінка,37,2025-04-02,Дніпро,Львів,Відновлення після війни,817.27
mig_7356470,Person_989102,Жінка,38,2025-01-18,Суми,Полтава,Сімейні обставини,147.81
mig_8467171,Person_101330,Чоловік,33,2025-03-26,Дніпро,Київ,Сімейні обставини,395.21
mig_5888420,Person_127954,Жінка,41,2025-01-28,Харків,Одеса,Навчання,565.19
mig_5757733,Person_869957,Жінка,44,2025-04-09,Дніпро,Київ,Навчання,395.21
mig_3937390,Person_633900,Чоловік,38,2025-03-20,Полтава,Львів,Робота,758.72
mig_2753174,Person_58447,Жінка,41,2025-04-05,Львів,Полтава,Сімейні обставини,758.72
mig_5422185,Person_701996,Жінка,32,2025-01-28,Полтава,Харків,Робота,129.02
mig_4804034,Person_808196,Чоловік,32,2025-02-12,Суми,Полтава,Робота,147.81
mig_3186082,Person_479370,Жінка,44,2025-01-22,Донецьк,Львів,Бізнес,1027.87
